evento_id,session_id,cliente_id,evento,pagina,dispositivo,data_evento
1497,session_9943,310,begin_checkout,/produto,mobile,2024-07-05 14:00:00
1498,session_1666,337,view_item,/home,mobile,2024-07-29 16:00:00
1499,session_47,,add_to_cart,/categoria,desktop,2024-12-29 16:00:00
1500,session_1207,,page_view,/carrinho,desktop,2024-12-27 15:00:00
1501,session_5292,366,purchase,/home,desktop,2024-04-27 19:00:00
1502,session_9732,223,page_view,/categoria,tablet,2024-08-04 11:00:00
1503,session_2929,128,page_view,/carrinho,tablet,2024-11-30 17:00:00
1504,session_614,423,page_view,/home,desktop,2024-10-19 00:00:00
1505,session_2892,,page_view,/checkout,mobile,2024-02-29 04:00:00
1506,session_4299,184,begin_checkout,/carrinho,desktop,2024-07-11 15:00:00
1507,session_3871,,page_view,/home,tablet,2024-10-21 15:00:00
1508,session_5032,368,page_view,/categoria,mobile,2024-02-29 09:00:00
1509,session_9962,,add_to_cart,/carrinho,mobile,2024-09-02 13:00:00
1510,session_2937,261,page_view,/home,mobile,2024-03-27 09:00:00
1511,session_4617,,page_view,/carrinho,desktop,2024-11-21 16:00:00
1512,session_3714,,page_view,/checkout,mobile,2025-01-19 03:00:00
1513,session_2096,,add_to_cart,/carrinho,mobile,2024-05-18 05:00:00
1514,session_527,119,page_view,/produto,mobile,2025-01-12 06:00:00
1515,session_1761,,begin_checkout,/carrinho,desktop,2024-02-12 22:00:00
1516,session_6923,101,page_view,/checkout,mobile,2024-04-13 00:00:00
1517,session_7906,157,page_view,/categoria,mobile,2024-07-25 09:00:00
1518,session_2533,281,purchase,/produto,mobile,2024-09-25 14:00:00
1519,session_3150,400,page_view,/home,mobile,2024-08-26 20:00:00
1520,session_6595,,purchase,/home,mobile,2025-01-08 02:00:00
1521,session_7336,,begin_checkout,/checkout,mobile,2024-01-10 17:00:00
1522,session_5065,,begin_checkout,/checkout,mobile,2025-01-08 09:00:00
1523,session_5815,301,page_view,/produto,mobile,2024-03-10 03:00:00
1524,session_633,165,add_to_cart,/home,mobile,2024-07-22 07:00:00
1525,session_4415,182,page_view,/categoria,mobile,2024-03-02 17:00:00
1526,session_7359,65,page_view,/categoria,mobile,2024-11-23 11:00:00
1527,session_8506,143,page_view,/produto,desktop,2024-02-20 12:00:00
1528,session_2782,,add_to_cart,/home,mobile,2024-10-01 19:00:00
1529,session_3422,,purchase,/checkout,desktop,2024-12-21 16:00:00
1530,session_9272,191,add_to_cart,/carrinho,mobile,2024-07-10 16:00:00
1531,session_6391,510,add_to_cart,/home,desktop,2024-02-16 05:00:00
1532,session_171,54,add_to_cart,/checkout,desktop,2024-10-09 09:00:00
1533,session_470,,view_item,/checkout,desktop,2024-11-28 17:00:00
1534,session_3792,,page_view,/home,mobile,2024-04-04 06:00:00
1535,session_5803,155,page_view,/home,desktop,2024-11-21 02:00:00
1536,session_289,,page_view,/produto,mobile,2024-06-06 13:00:00
1537,session_1199,287,view_item,/categoria,desktop,2024-06-17 17:00:00
1538,session_7733,,page_view,/produto,desktop,2024-08-26 14:00:00
1539,session_6055,193,add_to_cart,/carrinho,desktop,2024-04-02 17:00:00
1540,session_1223,,purchase,/produto,mobile,2024-03-19 16:00:00
1541,session_8288,174,add_to_cart,/categoria,desktop,2024-07-15 17:00:00
1542,session_6374,,page_view,/carrinho,desktop,2025-01-09 00:00:00
1543,session_3580,,page_view,/home,mobile,2024-03-01 08:00:00
1544,session_4493,485,page_view,/categoria,mobile,2024-02-17 21:00:00
1545,session_5561,69,add_to_cart,/categoria,desktop,2024-05-22 14:00:00
1546,session_8476,452,purchase,/home,mobile,2024-09-21 04:00:00
1547,session_5143,462,begin_checkout,/carrinho,mobile,2024-06-04 13:00:00
1548,session_3312,306,page_view,/carrinho,mobile,2024-07-20 21:00:00
1549,session_8118,292,purchase,/home,mobile,2024-12-29 23:00:00
1550,session_6379,495,page_view,/categoria,tablet,2024-02-26 15:00:00
1551,session_206,,purchase,/home,mobile,2025-01-09 14:00:00
1552,session_1319,63,purchase,/checkout,mobile,2024-08-19 06:00:00
1553,session_7722,202,begin_checkout,/carrinho,mobile,2025-01-24 16:00:00
1554,session_227,269,view_item,/produto,mobile,2024-05-29 10:00:00
1555,session_9373,,view_item,/produto,mobile,2024-07-03 13:00:00
1556,session_7791,,page_view,/home,desktop,2024-09-30 01:00:00
1557,session_3533,,add_to_cart,/categoria,mobile,2024-06-16 23:00:00
1558,session_6517,125,page_view,/categoria,desktop,2024-06-22 02:00:00
1559,session_4531,455,view_item,/checkout,desktop,2024-06-22 21:00:00
1560,session_6347,,add_to_cart,/checkout,desktop,2024-03-02 07:00:00
1561,session_2809,63,add_to_cart,/categoria,mobile,2024-06-13 00:00:00
1562,session_1115,311,add_to_cart,/checkout,mobile,2024-12-12 07:00:00
1563,session_3629,,page_view,/categoria,desktop,2024-06-26 02:00:00
1564,session_8306,398,add_to_cart,/produto,mobile,2024-09-26 20:00:00
1565,session_9382,,page_view,/carrinho,mobile,2024-11-28 22:00:00
1566,session_6881,,add_to_cart,/categoria,desktop,2024-10-13 17:00:00
1567,session_8903,,view_item,/produto,mobile,2024-05-19 16:00:00
1568,session_3944,317,view_item,/categoria,desktop,2024-08-22 13:00:00
1569,session_3193,,page_view,/home,mobile,2024-04-26 07:00:00
1570,session_8278,,add_to_cart,/home,mobile,2024-02-28 21:00:00
1571,session_8882,391,page_view,/produto,desktop,2024-02-04 21:00:00
1572,session_349,325,begin_checkout,/carrinho,desktop,2024-05-24 15:00:00
1573,session_8062,,page_view,/home,desktop,2024-12-13 17:00:00
1574,session_5703,385,page_view,/categoria,mobile,2024-06-26 14:00:00
1575,session_1171,192,add_to_cart,/home,mobile,2024-08-17 11:00:00
1576,session_3821,417,page_view,/checkout,mobile,2025-02-04 05:00:00
1577,session_519,,add_to_cart,/checkout,tablet,2024-05-04 11:00:00
1578,session_7650,,page_view,/home,mobile,2024-09-17 07:00:00
1579,session_4503,,add_to_cart,/categoria,desktop,2024-07-13 02:00:00
1580,session_4269,,add_to_cart,/categoria,mobile,2025-01-25 22:00:00
1581,session_1402,,purchase,/carrinho,mobile,2024-04-17 12:00:00
1582,session_6440,,add_to_cart,/checkout,mobile,2024-01-21 15:00:00
1583,session_6470,,page_view,/carrinho,desktop,2024-08-19 09:00:00
1584,session_4241,286,view_item,/categoria,mobile,2024-03-20 16:00:00
1585,session_7195,,page_view,/categoria,desktop,2024-08-08 14:00:00
1586,session_2713,110,page_view,/produto,mobile,2024-02-09 17:00:00
1587,session_2173,,purchase,/produto,mobile,2024-12-02 19:00:00
1588,session_112,440,page_view,/home,desktop,2024-05-09 03:00:00
1589,session_2420,,add_to_cart,/carrinho,mobile,2024-10-12 11:00:00
1590,session_3107,464,purchase,/produto,mobile,2025-01-03 02:00:00
1591,session_9760,,begin_checkout,/checkout,mobile,2024-02-22 09:00:00
1592,session_9243,,begin_checkout,/checkout,desktop,2024-03-10 19:00:00
1593,session_9694,512,add_to_cart,/carrinho,desktop,2024-06-29 15:00:00
1594,session_9768,299,purchase,/checkout,mobile,2025-01-11 08:00:00
1595,session_3710,345,page_view,/produto,mobile,2024-02-28 02:00:00
1596,session_405,424,view_item,/home,mobile,2024-03-06 19:00:00
1597,session_2243,93,page_view,/produto,mobile,2024-02-26 08:00:00
1598,session_5138,184,add_to_cart,/produto,mobile,2024-01-16 00:00:00
1599,session_9038,,page_view,/categoria,mobile,2025-01-25 20:00:00
1600,session_7688,49,purchase,/produto,desktop,2024-10-27 19:00:00
1601,session_7304,,view_item,/checkout,mobile,2024-06-03 01:00:00
1602,session_4142,,page_view,/home,desktop,2024-03-09 23:00:00
1603,session_5259,512,view_item,/produto,mobile,2024-09-09 04:00:00
1604,session_9482,,begin_checkout,/checkout,desktop,2024-03-23 20:00:00
1605,session_7229,,purchase,/checkout,desktop,2024-12-30 08:00:00
1606,session_6059,394,begin_checkout,/home,desktop,2024-11-03 16:00:00
1607,session_2973,500,view_item,/carrinho,mobile,2024-01-08 04:00:00
1608,session_473,163,page_view,/carrinho,desktop,2024-11-19 00:00:00
1609,session_1624,486,page_view,/carrinho,desktop,2024-06-08 17:00:00
1610,session_2265,,begin_checkout,/carrinho,desktop,2025-01-06 11:00:00
1611,session_1162,441,add_to_cart,/carrinho,desktop,2024-02-09 22:00:00
1612,session_9745,,purchase,/home,tablet,2024-10-21 14:00:00
1613,session_6198,,add_to_cart,/checkout,mobile,2024-03-22 09:00:00
1614,session_4386,379,view_item,/categoria,desktop,2024-03-05 11:00:00
1615,session_5406,,add_to_cart,/home,mobile,2024-06-11 19:00:00
1616,session_8260,499,purchase,/checkout,tablet,2025-02-01 20:00:00
1617,session_4914,89,purchase,/carrinho,mobile,2024-03-09 09:00:00
1618,session_467,,page_view,/categoria,mobile,2024-11-02 21:00:00
1619,session_6079,170,add_to_cart,/checkout,mobile,2024-07-05 21:00:00
1620,session_2318,53,page_view,/home,mobile,2024-06-08 13:00:00
1621,session_2701,,add_to_cart,/carrinho,desktop,2024-01-13 20:00:00
1622,session_7892,,begin_checkout,/categoria,mobile,2024-02-03 07:00:00
1623,session_1828,,begin_checkout,/checkout,desktop,2024-11-22 06:00:00
1624,session_7886,152,add_to_cart,/carrinho,mobile,2024-11-24 00:00:00
1625,session_9136,113,view_item,/home,mobile,2024-08-11 18:00:00
1626,session_7086,113,page_view,/checkout,desktop,2024-07-21 16:00:00
1627,session_32,224,add_to_cart,/categoria,mobile,2024-11-12 22:00:00
1628,session_9970,,add_to_cart,/checkout,desktop,2024-09-12 12:00:00
1629,session_9399,232,add_to_cart,/categoria,mobile,2024-06-28 10:00:00
1630,session_3067,,add_to_cart,/carrinho,tablet,2024-05-30 16:00:00
1631,session_3020,,page_view,/produto,mobile,2024-11-28 11:00:00
1632,session_7928,396,page_view,/produto,desktop,2024-03-17 05:00:00
1633,session_1378,,begin_checkout,/checkout,mobile,2024-07-01 09:00:00
1634,session_4742,,view_item,/home,desktop,2024-03-06 01:00:00
1635,session_6309,405,purchase,/carrinho,mobile,2024-07-07 02:00:00
1636,session_2828,,add_to_cart,/carrinho,tablet,2024-09-23 07:00:00
1637,session_3746,,page_view,/checkout,desktop,2024-01-29 05:00:00
1638,session_6329,86,view_item,/carrinho,mobile,2024-05-08 01:00:00
1639,session_5703,421,add_to_cart,/checkout,mobile,2024-12-16 14:00:00
1640,session_7295,,page_view,/checkout,mobile,2024-10-24 18:00:00
1641,session_4867,214,begin_checkout,/home,desktop,2024-12-16 16:00:00
1642,session_7099,225,view_item,/produto,mobile,2024-09-05 19:00:00
1643,session_3173,127,page_view,/produto,mobile,2025-01-01 05:00:00
1644,session_8879,,add_to_cart,/carrinho,mobile,2024-10-30 15:00:00
1645,session_4921,266,begin_checkout,/produto,mobile,2024-04-22 21:00:00
1646,session_568,,page_view,/categoria,mobile,2024-11-16 21:00:00
1647,session_9408,,page_view,/home,mobile,2024-07-11 17:00:00
1648,session_6151,,add_to_cart,/carrinho,mobile,2025-01-19 01:00:00
1649,session_4661,,view_item,/home,mobile,2024-12-31 22:00:00
1650,session_4367,,page_view,/produto,tablet,2024-11-03 08:00:00
1651,session_3121,421,page_view,/categoria,desktop,2024-07-29 14:00:00
1652,session_4637,,begin_checkout,/carrinho,desktop,2024-04-01 15:00:00
1653,session_4908,,add_to_cart,/home,mobile,2024-12-30 12:00:00
1654,session_1855,326,view_item,/checkout,mobile,2025-01-16 18:00:00
1655,session_2252,165,page_view,/home,mobile,2024-06-27 06:00:00
1656,session_4491,395,page_view,/produto,mobile,2025-02-04 09:00:00
1657,session_8627,161,begin_checkout,/checkout,mobile,2024-07-06 18:00:00
1658,session_8506,,view_item,/home,mobile,2024-10-29 06:00:00
1659,session_1086,82,add_to_cart,/carrinho,mobile,2024-11-08 01:00:00
1660,session_7429,46,add_to_cart,/produto,mobile,2024-09-28 05:00:00
1661,session_9590,298,page_view,/categoria,desktop,2024-11-14 12:00:00
1662,session_3193,,page_view,/categoria,desktop,2024-08-02 01:00:00
1663,session_2527,,purchase,/carrinho,desktop,2024-12-02 04:00:00
1664,session_4299,415,page_view,/checkout,desktop,2024-02-24 02:00:00
1665,session_2191,121,page_view,/carrinho,desktop,2024-07-08 22:00:00
1666,session_7992,297,add_to_cart,/carrinho,mobile,2024-09-03 07:00:00
1667,session_2829,,begin_checkout,/categoria,desktop,2024-10-23 05:00:00
1668,session_9653,255,add_to_cart,/carrinho,desktop,2024-12-06 13:00:00
1669,session_6197,,page_view,/checkout,mobile,2025-01-25 00:00:00
1670,session_3475,158,page_view,/carrinho,mobile,2024-08-30 10:00:00
1671,session_4331,429,add_to_cart,/home,mobile,2025-01-21 21:00:00
1672,session_7874,,add_to_cart,/carrinho,mobile,2024-01-07 11:00:00
1673,session_458,521,page_view,/produto,mobile,2024-10-25 22:00:00
1674,session_6782,,add_to_cart,/home,desktop,2024-03-11 16:00:00
1675,session_314,,page_view,/categoria,mobile,2024-05-13 10:00:00
1676,session_2156,207,page_view,/checkout,mobile,2024-11-13 16:00:00
1677,session_273,,add_to_cart,/produto,desktop,2024-06-27 20:00:00
1678,session_5111,257,add_to_cart,/categoria,desktop,2024-06-19 21:00:00
1679,session_3493,296,page_view,/produto,mobile,2024-08-22 12:00:00
1680,session_919,,page_view,/categoria,mobile,2024-01-23 12:00:00
1681,session_828,,page_view,/categoria,desktop,2024-11-25 13:00:00
1682,session_3317,,add_to_cart,/carrinho,desktop,2024-02-19 22:00:00
1683,session_96,,begin_checkout,/carrinho,desktop,2024-06-26 06:00:00
1684,session_4727,,page_view,/checkout,mobile,2024-06-04 14:00:00
1685,session_2097,9,add_to_cart,/home,mobile,2024-04-13 12:00:00
1686,session_4705,50,begin_checkout,/home,mobile,2024-07-24 18:00:00
1687,session_9765,,page_view,/checkout,mobile,2024-05-24 05:00:00
1688,session_7909,,page_view,/carrinho,mobile,2024-04-15 01:00:00
1689,session_275,,add_to_cart,/categoria,mobile,2024-01-15 08:00:00
1690,session_162,8,view_item,/home,mobile,2024-09-02 20:00:00
1691,session_1551,117,page_view,/categoria,desktop,2024-08-15 21:00:00
1692,session_175,,add_to_cart,/checkout,mobile,2024-08-03 03:00:00
1693,session_2334,,page_view,/carrinho,desktop,2025-02-02 17:00:00
1694,session_3911,,begin_checkout,/categoria,desktop,2024-01-29 17:00:00
1695,session_2974,,page_view,/checkout,desktop,2024-06-08 17:00:00
1696,session_98,393,page_view,/carrinho,mobile,2024-05-15 01:00:00
1697,session_5820,,page_view,/home,mobile,2024-05-08 11:00:00
1698,session_2986,179,add_to_cart,/carrinho,desktop,2024-06-19 23:00:00
1699,session_5958,462,page_view,/carrinho,mobile,2025-01-24 20:00:00
1700,session_9660,,purchase,/produto,desktop,2024-06-15 09:00:00
1701,session_9087,,purchase,/categoria,tablet,2024-09-04 07:00:00
1702,session_3116,482,begin_checkout,/categoria,mobile,2024-08-26 21:00:00
1703,session_5918,,page_view,/home,mobile,2024-03-09 07:00:00
1704,session_2843,,page_view,/produto,mobile,2024-10-30 10:00:00
1705,session_5268,,page_view,/produto,mobile,2024-03-26 15:00:00
1706,session_7663,,begin_checkout,/produto,tablet,2024-04-27 22:00:00
1707,session_7608,,purchase,/home,mobile,2024-07-11 04:00:00
1708,session_9854,,add_to_cart,/home,mobile,2024-02-13 21:00:00
1709,session_4111,,purchase,/produto,desktop,2024-03-15 19:00:00
1710,session_7234,306,page_view,/carrinho,desktop,2024-10-05 19:00:00
1711,session_2631,,add_to_cart,/checkout,mobile,2024-08-13 12:00:00
1712,session_1750,,begin_checkout,/produto,mobile,2024-07-09 12:00:00
1713,session_6524,,purchase,/carrinho,desktop,2024-03-04 10:00:00
1714,session_2213,221,page_view,/produto,mobile,2024-11-26 02:00:00
1715,session_4263,262,page_view,/checkout,desktop,2024-01-22 08:00:00
1716,session_3265,184,page_view,/produto,mobile,2024-04-24 04:00:00
1717,session_3365,,add_to_cart,/home,mobile,2024-03-28 23:00:00
1718,session_9030,,page_view,/produto,tablet,2024-06-28 02:00:00
1719,session_1031,160,view_item,/carrinho,desktop,2024-09-17 21:00:00
1720,session_6810,452,page_view,/categoria,mobile,2024-09-07 10:00:00
1721,session_4148,77,add_to_cart,/home,mobile,2024-06-16 02:00:00
1722,session_8831,,page_view,/categoria,mobile,2024-03-20 16:00:00
1723,session_5559,,page_view,/checkout,mobile,2024-03-15 04:00:00
1724,session_5704,329,view_item,/checkout,tablet,2024-06-03 06:00:00
1725,session_2433,211,purchase,/carrinho,desktop,2024-06-21 10:00:00
1726,session_4487,196,page_view,/categoria,mobile,2024-02-17 03:00:00
1727,session_1947,,begin_checkout,/categoria,desktop,2024-12-25 05:00:00
1728,session_2915,,page_view,/home,desktop,2024-10-18 20:00:00
1729,session_6964,,page_view,/home,mobile,2024-01-17 19:00:00
1730,session_4744,,purchase,/produto,mobile,2024-11-21 21:00:00
1731,session_2113,19,page_view,/home,mobile,2024-03-20 08:00:00
1732,session_5726,,view_item,/carrinho,mobile,2024-11-03 06:00:00
1733,session_1671,163,page_view,/carrinho,desktop,2024-10-19 03:00:00
1734,session_1291,152,page_view,/categoria,mobile,2024-10-06 08:00:00
1735,session_2113,345,begin_checkout,/home,mobile,2024-02-08 04:00:00
1736,session_5272,,page_view,/home,mobile,2024-04-18 14:00:00
1737,session_5642,,page_view,/carrinho,desktop,2024-03-09 10:00:00
1738,session_7733,,add_to_cart,/checkout,mobile,2024-08-07 14:00:00
1739,session_9799,,add_to_cart,/produto,desktop,2024-01-21 00:00:00
1740,session_6536,426,page_view,/carrinho,mobile,2024-05-28 03:00:00
1741,session_9064,324,add_to_cart,/produto,mobile,2025-02-03 20:00:00
1742,session_5596,,begin_checkout,/checkout,desktop,2024-02-05 02:00:00
1743,session_2624,,add_to_cart,/carrinho,desktop,2024-09-06 10:00:00
1744,session_2094,,page_view,/produto,desktop,2025-01-17 08:00:00
1745,session_5436,309,purchase,/categoria,mobile,2024-11-24 12:00:00
1746,session_3115,366,page_view,/categoria,mobile,2024-09-21 16:00:00
1747,session_1143,113,add_to_cart,/carrinho,tablet,2024-01-14 20:00:00
1748,session_9668,220,page_view,/categoria,mobile,2024-05-15 01:00:00
1749,session_1298,,add_to_cart,/home,desktop,2024-05-31 17:00:00
1750,session_3830,150,page_view,/categoria,mobile,2024-11-03 21:00:00
1751,session_20,252,add_to_cart,/carrinho,mobile,2025-01-25 17:00:00
1752,session_1897,,begin_checkout,/checkout,mobile,2024-06-11 05:00:00
1753,session_3332,,add_to_cart,/carrinho,mobile,2025-01-06 06:00:00
1754,session_5082,464,begin_checkout,/carrinho,tablet,2024-04-21 00:00:00
1755,session_350,515,purchase,/categoria,desktop,2024-08-09 09:00:00
1756,session_5208,43,page_view,/produto,desktop,2024-03-16 16:00:00
1757,session_4926,,add_to_cart,/carrinho,mobile,2024-04-21 11:00:00
1758,session_705,75,add_to_cart,/categoria,desktop,2024-08-24 10:00:00
1759,session_6132,205,add_to_cart,/produto,desktop,2024-11-10 11:00:00
1760,session_6885,,add_to_cart,/home,desktop,2024-03-31 10:00:00
1761,session_8669,,page_view,/produto,desktop,2025-01-25 23:00:00
1762,session_8697,,page_view,/checkout,desktop,2025-01-10 16:00:00
1763,session_2165,,view_item,/home,mobile,2024-09-05 06:00:00
1764,session_2146,,page_view,/checkout,mobile,2024-08-07 22:00:00
1765,session_2479,475,add_to_cart,/produto,mobile,2024-04-13 12:00:00
1766,session_2260,161,add_to_cart,/home,desktop,2024-11-09 05:00:00
1767,session_4544,,view_item,/home,mobile,2024-01-12 14:00:00
1768,session_5188,,page_view,/produto,desktop,2024-02-22 15:00:00
1769,session_6949,,begin_checkout,/categoria,mobile,2024-06-05 10:00:00
1770,session_9633,462,page_view,/categoria,desktop,2024-02-15 16:00:00
1771,session_3719,,page_view,/produto,mobile,2024-02-29 19:00:00
1772,session_8636,,view_item,/carrinho,mobile,2024-05-11 05:00:00
1773,session_6401,,page_view,/produto,desktop,2024-04-28 13:00:00
1774,session_8742,220,page_view,/produto,mobile,2024-03-30 08:00:00
1775,session_3947,211,begin_checkout,/carrinho,mobile,2024-10-04 17:00:00
1776,session_817,70,begin_checkout,/carrinho,mobile,2024-10-21 21:00:00
1777,session_7460,,page_view,/home,desktop,2024-05-10 09:00:00
1778,session_2820,427,page_view,/produto,desktop,2024-11-01 15:00:00
1779,session_8221,35,page_view,/produto,desktop,2024-07-18 03:00:00
1780,session_2569,75,begin_checkout,/home,desktop,2024-03-04 00:00:00
1781,session_6732,175,purchase,/categoria,desktop,2024-06-01 13:00:00
1782,session_3380,,page_view,/checkout,mobile,2024-10-13 00:00:00
1783,session_4277,238,view_item,/carrinho,mobile,2024-01-20 17:00:00
1784,session_6742,82,page_view,/categoria,mobile,2024-06-23 05:00:00
1785,session_799,,begin_checkout,/carrinho,desktop,2024-03-05 05:00:00
1786,session_4791,89,page_view,/home,mobile,2024-03-28 22:00:00
1787,session_2891,,purchase,/produto,desktop,2024-04-16 18:00:00
1788,session_188,459,view_item,/produto,mobile,2024-12-24 09:00:00
1789,session_1590,309,page_view,/produto,desktop,2024-10-01 07:00:00
1790,session_8393,139,add_to_cart,/categoria,mobile,2024-02-28 10:00:00
1791,session_2335,,purchase,/checkout,mobile,2024-03-24 11:00:00
1792,session_6600,354,view_item,/home,mobile,2024-08-31 20:00:00
1793,session_9859,329,add_to_cart,/produto,mobile,2024-04-27 06:00:00
1794,session_6452,,add_to_cart,/categoria,mobile,2024-10-03 06:00:00
1795,session_8525,93,page_view,/produto,mobile,2024-01-02 08:00:00
1796,session_6979,,page_view,/categoria,tablet,2024-04-10 22:00:00
1797,session_4630,,begin_checkout,/carrinho,desktop,2024-12-12 04:00:00
1798,session_965,449,add_to_cart,/home,desktop,2024-11-08 07:00:00
1799,session_5979,399,begin_checkout,/carrinho,desktop,2024-03-08 05:00:00
1800,session_3668,197,add_to_cart,/checkout,mobile,2024-12-27 16:00:00
1801,session_1899,437,view_item,/categoria,desktop,2024-01-03 05:00:00
1802,session_3170,506,page_view,/checkout,mobile,2024-10-04 09:00:00
1803,session_4346,,page_view,/home,mobile,2025-01-12 11:00:00
1804,session_5912,,page_view,/checkout,desktop,2025-01-10 16:00:00
1805,session_6894,,purchase,/home,desktop,2024-03-21 16:00:00
1806,session_3821,,add_to_cart,/checkout,mobile,2024-07-17 13:00:00
1807,session_5431,,begin_checkout,/carrinho,desktop,2024-01-14 22:00:00
1808,session_3948,518,begin_checkout,/checkout,desktop,2025-01-15 04:00:00
1809,session_5527,3,view_item,/checkout,desktop,2024-08-23 15:00:00
1810,session_7922,,add_to_cart,/checkout,tablet,2024-06-15 01:00:00
1811,session_8091,,add_to_cart,/produto,desktop,2024-12-15 18:00:00
1812,session_2757,,page_view,/categoria,desktop,2024-08-31 09:00:00
1813,session_791,48,page_view,/carrinho,desktop,2024-09-10 12:00:00
1814,session_267,396,page_view,/produto,desktop,2024-02-13 22:00:00
1815,session_9910,324,purchase,/carrinho,mobile,2024-04-10 13:00:00
1816,session_7666,112,page_view,/categoria,mobile,2024-01-23 06:00:00
1817,session_9028,21,page_view,/categoria,mobile,2024-10-31 22:00:00
1818,session_7200,,add_to_cart,/carrinho,mobile,2024-08-27 03:00:00
1819,session_9953,,page_view,/produto,mobile,2024-07-12 06:00:00
1820,session_2836,,page_view,/carrinho,mobile,2024-02-27 12:00:00
1821,session_7691,,begin_checkout,/produto,desktop,2025-01-16 09:00:00
1822,session_5366,,add_to_cart,/checkout,mobile,2024-01-02 15:00:00
1823,session_302,176,page_view,/produto,mobile,2024-09-04 03:00:00
1824,session_6505,,purchase,/produto,tablet,2025-01-06 04:00:00
1825,session_2138,9,purchase,/categoria,desktop,2024-09-24 15:00:00
1826,session_1329,102,begin_checkout,/produto,mobile,2024-04-25 20:00:00
1827,session_167,354,view_item,/carrinho,desktop,2024-12-29 11:00:00
1828,session_4426,,purchase,/produto,mobile,2024-05-26 10:00:00
1829,session_7194,178,page_view,/carrinho,mobile,2024-01-28 15:00:00
1830,session_9684,302,begin_checkout,/carrinho,mobile,2024-01-04 19:00:00
1831,session_7036,,page_view,/categoria,mobile,2024-06-24 07:00:00
1832,session_3328,,page_view,/categoria,mobile,2024-01-29 01:00:00
1833,session_3391,,view_item,/checkout,desktop,2024-03-11 02:00:00
1834,session_4922,,purchase,/home,mobile,2024-05-31 07:00:00
1835,session_2457,67,page_view,/carrinho,mobile,2024-03-18 06:00:00
1836,session_57,,page_view,/checkout,mobile,2024-01-04 00:00:00
1837,session_9009,,view_item,/carrinho,mobile,2024-08-12 23:00:00
1838,session_6638,150,page_view,/produto,mobile,2025-01-19 22:00:00
1839,session_8450,,add_to_cart,/home,desktop,2024-09-10 09:00:00
1840,session_8247,470,view_item,/carrinho,desktop,2024-12-21 20:00:00
1841,session_2385,270,page_view,/produto,mobile,2024-06-07 11:00:00
1842,session_666,,page_view,/carrinho,desktop,2024-11-08 04:00:00
1843,session_5280,,begin_checkout,/home,desktop,2024-05-24 04:00:00
1844,session_6991,,page_view,/categoria,mobile,2024-11-05 23:00:00
1845,session_9208,423,begin_checkout,/home,mobile,2024-03-30 12:00:00
1846,session_9220,,page_view,/checkout,desktop,2024-11-08 10:00:00
1847,session_7404,479,page_view,/checkout,mobile,2024-02-18 07:00:00
1848,session_8197,,page_view,/carrinho,mobile,2024-05-13 10:00:00
1849,session_9584,,add_to_cart,/produto,mobile,2024-04-09 08:00:00
1850,session_8801,,page_view,/produto,desktop,2024-06-13 04:00:00
1851,session_626,,view_item,/home,mobile,2024-02-08 22:00:00
1852,session_7844,,page_view,/home,mobile,2024-06-25 08:00:00
1853,session_4213,,page_view,/produto,desktop,2025-01-07 00:00:00
1854,session_4160,301,page_view,/checkout,desktop,2024-04-02 22:00:00
1855,session_2947,,purchase,/produto,mobile,2024-10-26 02:00:00
1856,session_7698,,view_item,/produto,mobile,2025-01-18 13:00:00
1857,session_8447,,add_to_cart,/carrinho,tablet,2025-01-24 03:00:00
1858,session_8731,313,purchase,/categoria,mobile,2025-01-13 06:00:00
1859,session_6257,,purchase,/home,desktop,2024-07-12 07:00:00
1860,session_9786,105,begin_checkout,/carrinho,mobile,2024-12-24 22:00:00
1861,session_399,321,purchase,/home,mobile,2024-04-18 04:00:00
1862,session_585,,begin_checkout,/produto,mobile,2024-12-27 19:00:00
1863,session_1038,388,begin_checkout,/home,mobile,2024-10-03 03:00:00
1864,session_4508,385,page_view,/checkout,desktop,2024-10-28 03:00:00
1865,session_563,190,add_to_cart,/carrinho,desktop,2024-04-17 13:00:00
1866,session_8827,94,page_view,/home,mobile,2024-06-27 12:00:00
1867,session_8300,306,add_to_cart,/home,desktop,2024-03-13 18:00:00
1868,session_7634,455,begin_checkout,/produto,mobile,2024-09-25 02:00:00
1869,session_8354,309,purchase,/checkout,mobile,2024-07-21 17:00:00
1870,session_6730,114,add_to_cart,/categoria,mobile,2024-07-06 08:00:00
1871,session_2166,446,page_view,/checkout,desktop,2025-02-04 23:00:00
1872,session_2722,145,add_to_cart,/produto,tablet,2024-05-13 15:00:00
1873,session_1298,,view_item,/categoria,mobile,2024-05-18 01:00:00
1874,session_5952,,purchase,/produto,tablet,2024-07-05 05:00:00
1875,session_8019,,view_item,/carrinho,mobile,2025-01-22 13:00:00
1876,session_4656,,add_to_cart,/checkout,mobile,2024-04-07 09:00:00
1877,session_3428,117,purchase,/home,mobile,2024-01-11 12:00:00
1878,session_5782,491,page_view,/home,mobile,2024-10-17 07:00:00
1879,session_9782,,view_item,/home,tablet,2024-09-19 02:00:00
1880,session_9864,,view_item,/categoria,mobile,2024-10-29 13:00:00
1881,session_7854,41,view_item,/carrinho,mobile,2024-03-06 00:00:00
1882,session_8384,,page_view,/carrinho,desktop,2024-08-01 09:00:00
