item_id,pedido_id,produto_id,quantidade,preco_unitario,subtotal
1590,629,66,2,977.28,1954.56
1591,629,16,3,474.01,1422.03
1592,629,76,1,142.74,142.74
1593,629,64,1,772.42,772.42
1594,630,28,2,1964.38,3928.76
1595,630,7,3,87.17,261.51
1596,630,56,1,1183.95,1183.95
1597,630,78,3,288.66,865.98
1598,631,42,3,371.66,1114.98
1599,631,76,3,142.74,428.22
1600,631,16,1,474.01,474.01
1601,631,21,3,1216.13,3648.39
1602,632,72,2,1810.61,3621.22
1603,632,8,1,358.66,358.66
1604,633,41,2,619.8,1239.6
1605,633,37,2,153.11,306.22
1606,633,19,2,988.5,1977.0
1607,633,1,1,1567.29,1567.29
1608,634,28,2,1964.38,3928.76
1609,634,51,3,429.68,1289.04
1610,635,31,3,1054.88,3164.64
1611,635,42,2,371.66,743.32
1612,636,48,1,1501.92,1501.92
1613,636,61,2,140.49,280.98
1614,636,1,1,1567.29,1567.29
1615,636,15,1,235.05,235.05
1616,637,52,3,1144.03,3432.09
1617,638,33,1,270.98,270.98
1618,638,1,1,1567.29,1567.29
1619,638,57,1,1185.26,1185.26
1620,639,10,3,793.62,2380.86
1621,639,80,1,1847.47,1847.47
1622,639,70,2,1273.31,2546.62
1623,639,63,2,474.22,948.44
1624,640,63,1,474.22,474.22
1625,640,13,2,1034.82,2069.64
1626,640,41,1,619.8,619.8
1627,640,28,2,1964.38,3928.76
1628,641,55,3,1409.4,4228.2
1629,641,65,2,939.51,1879.02
1630,641,5,1,33.6,33.6
1631,641,4,3,1336.09,4008.27
1632,642,45,2,381.06,762.12
1633,642,43,2,1285.88,2571.76
1634,642,42,2,371.66,743.32
1635,643,44,2,1007.35,2014.7
1636,643,17,3,1414.7,4244.1
1637,643,19,2,988.5,1977.0
1638,644,49,3,1487.67,4463.01
1639,644,12,2,1752.2,3504.4
1640,645,40,1,1475.12,1475.12
1641,645,44,2,1007.35,2014.7
1642,645,9,1,387.1,387.1
1643,645,31,1,1054.88,1054.88
1644,646,15,3,235.05,705.15
1645,646,65,2,939.51,1879.02
1646,647,16,2,474.01,948.02
1647,647,48,3,1501.92,4505.76
1648,648,79,1,815.61,815.61
1649,648,45,2,381.06,762.12
1650,648,55,3,1409.4,4228.2
1651,649,8,1,358.66,358.66
1652,650,6,1,381.29,381.29
1653,650,21,3,1216.13,3648.39
1654,651,76,1,142.74,142.74
1655,651,71,3,128.09,384.27
1656,651,34,2,1478.85,2957.7
1657,652,12,1,1752.2,1752.2
1658,652,19,3,988.5,2965.5
1659,653,34,3,1478.85,4436.55
1660,653,65,2,939.51,1879.02
1661,654,79,1,815.61,815.61
1662,654,58,3,1404.31,4212.93
1663,654,14,1,1455.01,1455.01
1664,655,58,3,1404.31,4212.93
1665,655,15,3,235.05,705.15
1666,655,42,2,371.66,743.32
1667,655,57,3,1185.26,3555.78
1668,656,12,1,1752.2,1752.2
1669,656,25,1,323.43,323.43
1670,657,39,1,1540.08,1540.08
1671,657,10,1,793.62,793.62
1672,658,63,3,474.22,1422.66
1673,658,70,3,1273.31,3819.93
1674,659,36,2,761.6,1523.2
1675,659,6,1,381.29,381.29
1676,659,10,3,793.62,2380.86
1677,659,18,1,133.92,133.92
1678,660,42,1,371.66,371.66
1679,660,46,3,1381.15,4143.45
1680,661,39,3,1540.08,4620.24
1681,661,26,2,1399.87,2799.74
1682,661,40,3,1475.12,4425.36
1683,661,16,3,474.01,1422.03
1684,662,70,2,1273.31,2546.62
1685,662,77,1,473.59,473.59
1686,662,42,3,371.66,1114.98
1687,663,11,3,822.48,2467.44
1688,664,38,1,1608.59,1608.59
1689,664,6,1,381.29,381.29
1690,664,46,3,1381.15,4143.45
1691,664,33,1,270.98,270.98
1692,665,13,2,1034.82,2069.64
1693,666,69,2,1420.76,2841.52
1694,667,75,1,43.75,43.75
1695,668,46,3,1381.15,4143.45
1696,668,66,2,977.28,1954.56
1697,668,16,3,474.01,1422.03
1698,669,67,1,887.21,887.21
1699,670,59,1,1861.25,1861.25
1700,670,13,2,1034.82,2069.64
1701,671,4,3,1336.09,4008.27
1702,671,11,1,822.48,822.48
1703,671,5,3,33.6,100.8
1704,672,62,3,1709.77,5129.31
1705,672,76,2,142.74,285.48
1706,673,59,2,1861.25,3722.5
1707,673,74,1,1566.92,1566.92
1708,674,29,3,443.29,1329.87
1709,675,43,2,1285.88,2571.76
1710,676,21,2,1216.13,2432.26
1711,677,28,3,1964.38,5893.14
1712,677,9,1,387.1,387.1
1713,677,63,2,474.22,948.44
1714,678,18,1,133.92,133.92
1715,678,55,2,1409.4,2818.8
1716,678,76,1,142.74,142.74
1717,678,15,1,235.05,235.05
1718,679,76,3,142.74,428.22
1719,680,51,2,429.68,859.36
1720,680,8,1,358.66,358.66
1721,680,10,1,793.62,793.62
1722,680,30,1,1655.41,1655.41
1723,681,34,3,1478.85,4436.55
1724,681,75,2,43.75,87.5
1725,681,10,1,793.62,793.62
1726,682,71,1,128.09,128.09
1727,683,18,2,133.92,267.84
1728,683,62,3,1709.77,5129.31
1729,684,6,1,381.29,381.29
1730,684,59,1,1861.25,1861.25
1731,684,25,2,323.43,646.86
1732,684,37,2,153.11,306.22
1733,685,37,1,153.11,153.11
1734,685,38,1,1608.59,1608.59
1735,685,23,1,664.45,664.45
1736,685,15,2,235.05,470.1
1737,686,77,3,473.59,1420.77
1738,687,71,3,128.09,384.27
1739,687,2,2,457.8,915.6
1740,688,80,3,1847.47,5542.41
1741,688,71,2,128.09,256.18
1742,689,21,3,1216.13,3648.39
1743,689,72,3,1810.61,5431.83
1744,689,70,2,1273.31,2546.62
1745,690,51,2,429.68,859.36
1746,690,57,1,1185.26,1185.26
1747,690,68,2,1876.49,3752.98
1748,691,19,3,988.5,2965.5
1749,691,74,1,1566.92,1566.92
1750,692,39,1,1540.08,1540.08
1751,692,76,1,142.74,142.74
1752,692,71,2,128.09,256.18
1753,692,34,2,1478.85,2957.7
1754,693,75,2,43.75,87.5
1755,693,17,2,1414.7,2829.4
1756,693,16,2,474.01,948.02
1757,694,22,2,75.08,150.16
1758,694,69,2,1420.76,2841.52
1759,694,4,3,1336.09,4008.27
1760,694,8,2,358.66,717.32
1761,695,21,1,1216.13,1216.13
1762,695,57,3,1185.26,3555.78
1763,696,9,2,387.1,774.2
1764,696,10,2,793.62,1587.24
1765,696,68,3,1876.49,5629.47
1766,696,45,2,381.06,762.12
1767,697,74,3,1566.92,4700.76
1768,697,48,2,1501.92,3003.84
1769,698,75,2,43.75,87.5
1770,698,3,1,301.41,301.41
1771,698,11,2,822.48,1644.96
1772,698,59,3,1861.25,5583.75
1773,699,61,2,140.49,280.98
1774,699,4,2,1336.09,2672.18
1775,699,74,2,1566.92,3133.84
1776,699,37,2,153.11,306.22
1777,700,28,3,1964.38,5893.14
1778,701,43,3,1285.88,3857.64
1779,702,65,2,939.51,1879.02
1780,702,29,3,443.29,1329.87
1781,702,73,3,1821.4,5464.2
1782,703,26,2,1399.87,2799.74
1783,703,56,2,1183.95,2367.9
1784,703,2,2,457.8,915.6
1785,704,15,1,235.05,235.05
1786,704,29,1,443.29,443.29
1787,705,40,2,1475.12,2950.24
1788,705,2,1,457.8,457.8
1789,705,45,3,381.06,1143.18
1790,706,30,2,1655.41,3310.82
1791,706,3,3,301.41,904.23
1792,706,14,3,1455.01,4365.03
1793,706,22,3,75.08,225.24
1794,707,37,1,153.11,153.11
1795,707,77,2,473.59,947.18
1796,707,42,2,371.66,743.32
1797,707,59,2,1861.25,3722.5
1798,708,77,3,473.59,1420.77
1799,708,11,3,822.48,2467.44
1800,708,28,2,1964.38,3928.76
1801,708,23,2,664.45,1328.9
1802,709,35,1,494.54,494.54
1803,709,39,3,1540.08,4620.24
1804,709,76,3,142.74,428.22
1805,709,72,3,1810.61,5431.83
1806,710,36,2,761.6,1523.2
1807,711,73,3,1821.4,5464.2
1808,712,62,3,1709.77,5129.31
1809,713,46,2,1381.15,2762.3
1810,713,65,3,939.51,2818.53
1811,713,40,2,1475.12,2950.24
1812,714,80,2,1847.47,3694.94
1813,715,40,3,1475.12,4425.36
1814,715,58,3,1404.31,4212.93
1815,715,33,2,270.98,541.96
1816,716,17,2,1414.7,2829.4
1817,716,73,3,1821.4,5464.2
1818,716,3,2,301.41,602.82
1819,716,23,2,664.45,1328.9
1820,717,50,2,1902.02,3804.04
1821,718,74,3,1566.92,4700.76
1822,719,17,1,1414.7,1414.7
1823,720,8,2,358.66,717.32
1824,721,21,3,1216.13,3648.39
1825,721,33,2,270.98,541.96
1826,721,67,2,887.21,1774.42
1827,722,67,2,887.21,1774.42
1828,722,11,2,822.48,1644.96
1829,723,74,1,1566.92,1566.92
1830,723,51,1,429.68,429.68
1831,723,77,1,473.59,473.59
1832,724,12,3,1752.2,5256.6
1833,725,15,2,235.05,470.1
1834,725,49,3,1487.67,4463.01
1835,725,43,2,1285.88,2571.76
1836,725,3,3,301.41,904.23
1837,726,46,2,1381.15,2762.3
1838,726,11,2,822.48,1644.96
1839,726,6,1,381.29,381.29
1840,727,12,3,1752.2,5256.6
1841,727,54,3,355.53,1066.59
1842,727,31,2,1054.88,2109.76
1843,727,24,1,1283.79,1283.79
1844,728,71,2,128.09,256.18
1845,728,64,1,772.42,772.42
1846,729,41,2,619.8,1239.6
1847,729,20,1,1210.66,1210.66
1848,729,27,3,1499.37,4498.11
1849,729,5,2,33.6,67.2
1850,730,75,2,43.75,87.5
1851,730,68,2,1876.49,3752.98
1852,730,29,1,443.29,443.29
1853,731,24,2,1283.79,2567.58
1854,731,23,2,664.45,1328.9
1855,731,11,1,822.48,822.48
1856,731,41,3,619.8,1859.4
1857,732,63,3,474.22,1422.66
1858,732,55,2,1409.4,2818.8
1859,732,1,2,1567.29,3134.58
1860,733,23,1,664.45,664.45
1861,734,68,1,1876.49,1876.49
1862,735,2,2,457.8,915.6
1863,735,73,2,1821.4,3642.8
1864,736,41,1,619.8,619.8
1865,736,65,2,939.51,1879.02
1866,736,79,3,815.61,2446.83
1867,737,51,1,429.68,429.68
1868,737,6,3,381.29,1143.87
1869,737,25,2,323.43,646.86
1870,737,38,1,1608.59,1608.59
1871,738,60,1,1571.59,1571.59
1872,738,30,1,1655.41,1655.41
1873,738,72,1,1810.61,1810.61
1874,738,50,1,1902.02,1902.02
1875,739,66,2,977.28,1954.56
1876,739,7,3,87.17,261.51
1877,739,18,2,133.92,267.84
1878,739,4,1,1336.09,1336.09
1879,740,43,3,1285.88,3857.64
1880,740,74,1,1566.92,1566.92
1881,740,58,2,1404.31,2808.62
1882,740,18,2,133.92,267.84
1883,741,63,3,474.22,1422.66
1884,741,57,3,1185.26,3555.78
1885,742,69,3,1420.76,4262.28
1886,742,22,2,75.08,150.16
1887,743,68,2,1876.49,3752.98
1888,743,23,1,664.45,664.45
1889,744,56,1,1183.95,1183.95
1890,745,48,2,1501.92,3003.84
1891,745,68,3,1876.49,5629.47
1892,745,37,3,153.11,459.33
1893,745,23,2,664.45,1328.9
1894,746,53,2,1959.8,3919.6
1895,746,9,2,387.1,774.2
1896,746,30,3,1655.41,4966.23
1897,747,70,2,1273.31,2546.62
1898,748,44,3,1007.35,3022.05
1899,748,27,2,1499.37,2998.74
1900,748,17,1,1414.7,1414.7
1901,748,6,2,381.29,762.58
1902,749,40,2,1475.12,2950.24
1903,749,2,1,457.8,457.8
1904,750,32,2,765.62,1531.24
1905,750,72,2,1810.61,3621.22
1906,751,33,3,270.98,812.94
1907,752,35,3,494.54,1483.62
1908,752,63,3,474.22,1422.66
1909,753,40,3,1475.12,4425.36
1910,753,71,2,128.09,256.18
1911,753,24,2,1283.79,2567.58
1912,753,15,2,235.05,470.1
1913,754,74,2,1566.92,3133.84
1914,754,57,1,1185.26,1185.26
1915,754,75,2,43.75,87.5
1916,755,7,3,87.17,261.51
1917,756,20,3,1210.66,3631.98
1918,757,50,1,1902.02,1902.02
1919,758,38,1,1608.59,1608.59
1920,759,48,3,1501.92,4505.76
1921,759,1,3,1567.29,4701.87
1922,759,59,1,1861.25,1861.25
1923,759,27,1,1499.37,1499.37
1924,760,50,1,1902.02,1902.02
1925,760,5,1,33.6,33.6
1926,760,61,2,140.49,280.98
1927,760,69,3,1420.76,4262.28
1928,761,5,1,33.6,33.6
1929,761,59,2,1861.25,3722.5
1930,762,1,2,1567.29,3134.58
1931,763,6,1,381.29,381.29
1932,764,32,1,765.62,765.62
1933,765,50,2,1902.02,3804.04
1934,765,40,1,1475.12,1475.12
1935,766,65,3,939.51,2818.53
1936,766,16,1,474.01,474.01
1937,766,37,2,153.11,306.22
1938,767,31,3,1054.88,3164.64
1939,767,23,1,664.45,664.45
1940,768,6,1,381.29,381.29
1941,768,61,1,140.49,140.49
1942,769,3,3,301.41,904.23
1943,769,12,1,1752.2,1752.2
1944,770,75,3,43.75,131.25
1945,771,38,2,1608.59,3217.18
1946,771,40,1,1475.12,1475.12
1947,771,48,3,1501.92,4505.76
1948,771,18,2,133.92,267.84
1949,772,43,2,1285.88,2571.76
1950,772,4,3,1336.09,4008.27
1951,773,30,2,1655.41,3310.82
1952,773,70,1,1273.31,1273.31
1953,773,44,1,1007.35,1007.35
1954,773,16,3,474.01,1422.03
1955,774,33,1,270.98,270.98
1956,775,40,1,1475.12,1475.12
1957,776,34,2,1478.85,2957.7
1958,776,26,1,1399.87,1399.87
1959,776,54,3,355.53,1066.59
1960,776,28,3,1964.38,5893.14
1961,777,31,1,1054.88,1054.88
1962,778,74,2,1566.92,3133.84
1963,778,25,1,323.43,323.43
1964,779,23,1,664.45,664.45
1965,779,28,1,1964.38,1964.38
1966,779,67,2,887.21,1774.42
1967,780,35,3,494.54,1483.62
1968,780,34,3,1478.85,4436.55
1969,780,76,1,142.74,142.74
1970,781,28,1,1964.38,1964.38
1971,782,61,2,140.49,280.98
1972,782,32,1,765.62,765.62
1973,782,75,1,43.75,43.75
1974,782,31,2,1054.88,2109.76
1975,783,72,1,1810.61,1810.61
1976,783,69,3,1420.76,4262.28
1977,784,67,2,887.21,1774.42
1978,784,4,1,1336.09,1336.09
1979,784,48,1,1501.92,1501.92
1980,785,14,2,1455.01,2910.02
1981,785,31,1,1054.88,1054.88
1982,786,21,1,1216.13,1216.13
1983,787,60,1,1571.59,1571.59
1984,787,13,3,1034.82,3104.46
1985,787,36,2,761.6,1523.2
1986,788,56,3,1183.95,3551.85
1987,789,21,3,1216.13,3648.39
1988,790,55,2,1409.4,2818.8
1989,790,75,2,43.75,87.5
1990,790,52,3,1144.03,3432.09
1991,791,41,1,619.8,619.8
1992,791,3,2,301.41,602.82
1993,792,53,2,1959.8,3919.6
1994,792,67,2,887.21,1774.42
1995,793,26,3,1399.87,4199.61
1996,793,48,3,1501.92,4505.76
1997,794,3,1,301.41,301.41
1998,794,6,1,381.29,381.29
1999,795,68,3,1876.49,5629.47
2000,796,35,1,494.54,494.54
2001,797,78,2,288.66,577.32
2002,798,50,1,1902.02,1902.02
2003,798,29,2,443.29,886.58
2004,799,67,3,887.21,2661.63
2005,800,65,3,939.51,2818.53
2006,800,22,1,75.08,75.08
2007,800,79,3,815.61,2446.83
2008,800,46,1,1381.15,1381.15
2009,801,14,3,1455.01,4365.03
2010,801,68,3,1876.49,5629.47
2011,801,78,1,288.66,288.66
2012,801,30,3,1655.41,4966.23
2013,802,70,2,1273.31,2546.62
2014,803,22,2,75.08,150.16
2015,803,20,3,1210.66,3631.98
2016,803,41,3,619.8,1859.4
2017,804,80,1,1847.47,1847.47
2018,804,22,3,75.08,225.24
2019,804,60,2,1571.59,3143.18
2020,805,55,3,1409.4,4228.2
2021,805,40,1,1475.12,1475.12
2022,805,76,2,142.74,285.48
2023,806,3,2,301.41,602.82
2024,806,57,1,1185.26,1185.26
2025,806,35,1,494.54,494.54
2026,807,29,1,443.29,443.29
2027,807,61,2,140.49,280.98
2028,808,15,3,235.05,705.15
2029,809,75,3,43.75,131.25
2030,809,4,2,1336.09,2672.18
2031,809,71,1,128.09,128.09
2032,810,24,1,1283.79,1283.79
2033,810,3,2,301.41,602.82
2034,810,61,3,140.49,421.47
2035,810,72,2,1810.61,3621.22
2036,811,26,1,1399.87,1399.87
2037,812,57,3,1185.26,3555.78
2038,812,66,1,977.28,977.28
2039,812,34,3,1478.85,4436.55
2040,812,22,1,75.08,75.08
2041,813,42,2,371.66,743.32
2042,813,10,2,793.62,1587.24
2043,813,57,2,1185.26,2370.52
2044,813,73,2,1821.4,3642.8
2045,814,11,2,822.48,1644.96
2046,815,20,1,1210.66,1210.66
2047,815,48,1,1501.92,1501.92
2048,816,54,1,355.53,355.53
2049,816,29,3,443.29,1329.87
2050,817,9,2,387.1,774.2
2051,817,24,3,1283.79,3851.37
2052,818,70,1,1273.31,1273.31
2053,818,33,1,270.98,270.98
2054,818,31,1,1054.88,1054.88
2055,819,2,3,457.8,1373.4
2056,819,3,3,301.41,904.23
2057,819,20,2,1210.66,2421.32
2058,819,73,3,1821.4,5464.2
2059,820,21,3,1216.13,3648.39
2060,820,46,1,1381.15,1381.15
2061,820,71,2,128.09,256.18
2062,820,15,2,235.05,470.1
2063,821,36,1,761.6,761.6
2064,821,5,2,33.6,67.2
2065,821,17,3,1414.7,4244.1
2066,822,28,2,1964.38,3928.76
2067,822,26,3,1399.87,4199.61
2068,822,23,2,664.45,1328.9
2069,822,4,3,1336.09,4008.27
2070,823,63,2,474.22,948.44
2071,823,59,2,1861.25,3722.5
2072,823,45,1,381.06,381.06
2073,824,63,3,474.22,1422.66
2074,824,8,2,358.66,717.32
2075,824,48,3,1501.92,4505.76
2076,825,42,2,371.66,743.32
2077,826,71,3,128.09,384.27
2078,826,7,1,87.17,87.17
2079,826,49,3,1487.67,4463.01
2080,827,36,1,761.6,761.6
2081,827,38,1,1608.59,1608.59
2082,827,48,3,1501.92,4505.76
2083,827,3,1,301.41,301.41
2084,828,14,2,1455.01,2910.02
2085,829,24,1,1283.79,1283.79
2086,830,4,2,1336.09,2672.18
2087,831,3,1,301.41,301.41
2088,831,79,3,815.61,2446.83
2089,831,27,3,1499.37,4498.11
2090,832,22,2,75.08,150.16
2091,833,65,2,939.51,1879.02
2092,833,16,3,474.01,1422.03
2093,833,8,2,358.66,717.32
2094,834,37,1,153.11,153.11
2095,834,53,1,1959.8,1959.8
2096,834,78,2,288.66,577.32
2097,835,58,3,1404.31,4212.93
2098,835,48,1,1501.92,1501.92
2099,835,50,1,1902.02,1902.02
2100,835,4,1,1336.09,1336.09
2101,836,67,2,887.21,1774.42
2102,836,52,1,1144.03,1144.03
2103,837,65,3,939.51,2818.53
2104,837,20,2,1210.66,2421.32
2105,838,49,2,1487.67,2975.34
2106,838,40,1,1475.12,1475.12
2107,838,50,2,1902.02,3804.04
2108,838,15,3,235.05,705.15
2109,839,79,3,815.61,2446.83
2110,840,6,1,381.29,381.29
2111,840,79,1,815.61,815.61
2112,840,9,1,387.1,387.1
2113,840,24,1,1283.79,1283.79
2114,841,42,1,371.66,371.66
2115,842,20,2,1210.66,2421.32
2116,842,51,1,429.68,429.68
2117,842,27,3,1499.37,4498.11
2118,842,38,2,1608.59,3217.18
2119,843,37,2,153.11,306.22
2120,843,56,1,1183.95,1183.95
2121,844,18,3,133.92,401.76
2122,844,38,3,1608.59,4825.77
2123,844,1,1,1567.29,1567.29
2124,845,31,1,1054.88,1054.88
2125,845,67,2,887.21,1774.42
2126,845,12,3,1752.2,5256.6
2127,846,20,1,1210.66,1210.66
2128,846,10,2,793.62,1587.24
2129,846,74,2,1566.92,3133.84
2130,846,39,2,1540.08,3080.16
2131,847,16,1,474.01,474.01
2132,847,3,1,301.41,301.41
2133,847,23,2,664.45,1328.9
2134,848,53,2,1959.8,3919.6
2135,848,9,1,387.1,387.1
2136,848,28,1,1964.38,1964.38
2137,848,19,1,988.5,988.5
2138,849,75,3,43.75,131.25
2139,850,3,3,301.41,904.23
2140,850,42,1,371.66,371.66
2141,850,8,2,358.66,717.32
2142,850,80,1,1847.47,1847.47
2143,851,54,1,355.53,355.53
2144,851,63,3,474.22,1422.66
2145,851,12,2,1752.2,3504.4
2146,852,54,3,355.53,1066.59
2147,852,24,3,1283.79,3851.37
2148,852,65,3,939.51,2818.53
2149,852,36,3,761.6,2284.8
2150,853,28,3,1964.38,5893.14
2151,854,25,1,323.43,323.43
2152,854,17,2,1414.7,2829.4
2153,855,19,1,988.5,988.5
2154,856,49,3,1487.67,4463.01
2155,856,9,3,387.1,1161.3
2156,856,8,2,358.66,717.32
2157,857,60,3,1571.59,4714.77
2158,857,77,3,473.59,1420.77
2159,857,17,2,1414.7,2829.4
2160,857,47,2,1982.42,3964.84
2161,858,12,2,1752.2,3504.4
2162,858,75,3,43.75,131.25
2163,858,22,2,75.08,150.16
2164,858,26,3,1399.87,4199.61
2165,859,27,2,1499.37,2998.74
2166,859,67,3,887.21,2661.63
2167,860,21,3,1216.13,3648.39
2168,860,15,1,235.05,235.05
2169,860,24,2,1283.79,2567.58
2170,861,34,3,1478.85,4436.55
2171,862,69,2,1420.76,2841.52
2172,862,77,2,473.59,947.18
2173,862,75,3,43.75,131.25
2174,862,80,2,1847.47,3694.94
2175,863,63,2,474.22,948.44
2176,864,31,2,1054.88,2109.76
2177,864,67,1,887.21,887.21
2178,865,19,2,988.5,1977.0
2179,865,24,1,1283.79,1283.79
2180,865,69,2,1420.76,2841.52
2181,865,11,2,822.48,1644.96
2182,866,4,3,1336.09,4008.27
2183,866,57,1,1185.26,1185.26
2184,866,1,3,1567.29,4701.87
2185,866,79,2,815.61,1631.22
2186,867,24,3,1283.79,3851.37
2187,867,12,2,1752.2,3504.4
2188,867,1,3,1567.29,4701.87
2189,868,38,2,1608.59,3217.18
2190,868,76,3,142.74,428.22
2191,869,77,3,473.59,1420.77
2192,869,54,2,355.53,711.06
2193,869,18,3,133.92,401.76
2194,869,6,2,381.29,762.58
2195,870,34,2,1478.85,2957.7
2196,871,29,2,443.29,886.58
2197,871,52,2,1144.03,2288.06
2198,872,65,1,939.51,939.51
2199,873,30,2,1655.41,3310.82
2200,873,52,3,1144.03,3432.09
2201,873,58,3,1404.31,4212.93
2202,874,21,1,1216.13,1216.13
2203,874,22,3,75.08,225.24
2204,874,43,2,1285.88,2571.76
2205,875,14,3,1455.01,4365.03
2206,875,25,2,323.43,646.86
2207,875,44,2,1007.35,2014.7
2208,875,35,2,494.54,989.08
2209,876,26,2,1399.87,2799.74
2210,876,6,1,381.29,381.29
2211,876,56,3,1183.95,3551.85
2212,876,80,2,1847.47,3694.94
2213,877,38,3,1608.59,4825.77
2214,877,4,3,1336.09,4008.27
2215,877,50,2,1902.02,3804.04
2216,877,8,3,358.66,1075.98
2217,878,76,2,142.74,285.48
2218,879,45,3,381.06,1143.18
2219,879,29,3,443.29,1329.87
2220,879,53,1,1959.8,1959.8
2221,879,55,3,1409.4,4228.2
2222,880,13,3,1034.82,3104.46
2223,880,38,3,1608.59,4825.77
2224,880,80,3,1847.47,5542.41
2225,880,27,1,1499.37,1499.37
2226,881,57,1,1185.26,1185.26
2227,881,16,1,474.01,474.01
2228,881,50,1,1902.02,1902.02
2229,882,52,1,1144.03,1144.03
2230,882,34,2,1478.85,2957.7
2231,882,51,1,429.68,429.68
2232,882,14,2,1455.01,2910.02
2233,883,38,3,1608.59,4825.77
2234,883,44,1,1007.35,1007.35
2235,883,41,1,619.8,619.8
2236,884,74,3,1566.92,4700.76
2237,885,63,3,474.22,1422.66
2238,885,45,3,381.06,1143.18
2239,886,38,3,1608.59,4825.77
2240,886,60,2,1571.59,3143.18
2241,886,44,3,1007.35,3022.05
2242,886,34,1,1478.85,1478.85
2243,887,19,2,988.5,1977.0
2244,887,39,1,1540.08,1540.08
2245,887,50,2,1902.02,3804.04
2246,888,69,2,1420.76,2841.52
2247,888,6,2,381.29,762.58
2248,889,8,2,358.66,717.32
2249,890,48,3,1501.92,4505.76
2250,890,1,1,1567.29,1567.29
2251,890,9,3,387.1,1161.3
2252,890,14,3,1455.01,4365.03
2253,891,35,1,494.54,494.54
2254,892,52,1,1144.03,1144.03
2255,892,40,1,1475.12,1475.12
2256,893,66,3,977.28,2931.84
2257,894,48,1,1501.92,1501.92
2258,894,14,2,1455.01,2910.02
2259,894,56,3,1183.95,3551.85
2260,895,6,2,381.29,762.58
2261,896,49,3,1487.67,4463.01
2262,897,42,2,371.66,743.32
2263,898,22,1,75.08,75.08
2264,899,18,2,133.92,267.84
2265,899,37,2,153.11,306.22
2266,900,34,1,1478.85,1478.85
2267,901,44,1,1007.35,1007.35
2268,901,41,3,619.8,1859.4
2269,901,54,3,355.53,1066.59
2270,902,52,1,1144.03,1144.03
2271,903,65,1,939.51,939.51
2272,904,62,2,1709.77,3419.54
2273,904,27,1,1499.37,1499.37
2274,905,80,2,1847.47,3694.94
2275,905,66,1,977.28,977.28
2276,905,1,1,1567.29,1567.29
2277,906,58,2,1404.31,2808.62
2278,906,54,2,355.53,711.06
2279,907,67,3,887.21,2661.63
2280,908,34,1,1478.85,1478.85
2281,908,9,2,387.1,774.2
2282,908,53,2,1959.8,3919.6
2283,908,2,3,457.8,1373.4
2284,909,45,2,381.06,762.12
2285,910,7,2,87.17,174.34
2286,910,26,2,1399.87,2799.74
2287,911,31,2,1054.88,2109.76
2288,911,40,1,1475.12,1475.12
2289,912,40,2,1475.12,2950.24
2290,912,73,2,1821.4,3642.8
2291,912,60,3,1571.59,4714.77
2292,912,7,2,87.17,174.34
2293,913,18,2,133.92,267.84
2294,914,74,3,1566.92,4700.76
2295,914,42,3,371.66,1114.98
2296,914,31,1,1054.88,1054.88
2297,914,57,3,1185.26,3555.78
2298,915,36,3,761.6,2284.8
2299,915,70,2,1273.31,2546.62
2300,916,28,1,1964.38,1964.38
2301,916,15,3,235.05,705.15
2302,916,47,1,1982.42,1982.42
2303,916,49,2,1487.67,2975.34
2304,917,78,2,288.66,577.32
2305,917,31,1,1054.88,1054.88
2306,917,8,3,358.66,1075.98
2307,917,45,1,381.06,381.06
2308,918,16,3,474.01,1422.03
2309,918,77,2,473.59,947.18
2310,919,22,3,75.08,225.24
2311,919,41,2,619.8,1239.6
2312,919,17,3,1414.7,4244.1
2313,920,39,3,1540.08,4620.24
2314,920,13,3,1034.82,3104.46
2315,921,37,1,153.11,153.11
2316,921,61,2,140.49,280.98
2317,921,74,3,1566.92,4700.76
2318,921,3,1,301.41,301.41
2319,922,61,1,140.49,140.49
2320,922,13,2,1034.82,2069.64
2321,923,78,2,288.66,577.32
2322,924,72,3,1810.61,5431.83
2323,925,53,2,1959.8,3919.6
2324,925,37,1,153.11,153.11
2325,925,15,1,235.05,235.05
2326,926,24,3,1283.79,3851.37
2327,926,16,1,474.01,474.01
2328,926,48,1,1501.92,1501.92
2329,927,8,2,358.66,717.32
2330,927,32,1,765.62,765.62
2331,927,18,2,133.92,267.84
2332,927,45,1,381.06,381.06
2333,928,2,1,457.8,457.8
2334,928,75,3,43.75,131.25
2335,929,71,3,128.09,384.27
2336,929,74,3,1566.92,4700.76
2337,929,36,3,761.6,2284.8
2338,930,62,1,1709.77,1709.77
2339,930,70,2,1273.31,2546.62
2340,930,46,3,1381.15,4143.45
2341,930,72,3,1810.61,5431.83
2342,931,17,1,1414.7,1414.7
2343,932,19,3,988.5,2965.5
2344,932,53,1,1959.8,1959.8
2345,933,58,2,1404.31,2808.62
2346,934,75,3,43.75,131.25
2347,934,27,3,1499.37,4498.11
2348,935,7,2,87.17,174.34
2349,935,68,3,1876.49,5629.47
2350,936,39,2,1540.08,3080.16
2351,936,3,3,301.41,904.23
2352,937,80,2,1847.47,3694.94
2353,937,9,3,387.1,1161.3
2354,938,76,2,142.74,285.48
2355,938,18,1,133.92,133.92
2356,938,78,3,288.66,865.98
2357,938,19,2,988.5,1977.0
2358,939,3,1,301.41,301.41
